tpep_pickup_datetime,revenue,total_distance,total_duration_minutes,total_passengers,total_tips,total_fare_revenue,total_trips,duration_p50,speed_p50,avg_trip_price,avg_distance,avg_duration_minutes,avg_tip,avg_speed_mph,avg_tip_pct,revenue_index_100,trips_index_100,revenue_index_dow
2022-04-16,3082833.2399999998,521388.24,2168385.9666666663,245278.0,381558.9,2107451.0,156984,11.15,11.371596346970412,19.63788182235132,3.3212826784895277,13.812783256043076,2.43055916526525,14.426995415437956,18.105232339921546,169.30699956511612,180.7946562248071,95.252338955576
2022-04-17,2812018.78,521973.76,1769379.2333333334,207600.0,352257.48,1933226.36,131920,10.533333333333333,13.0,21.316091419041843,3.9567446937537905,13.412516929452194,2.670235597331716,17.700233511274586,18.221222681859146,154.43406285659432,151.9290567776114,95.51884129905646
2022-04-18,2973894.8,515658.88,2027002.6666666667,203392.0,376595.64,2004672.12,138230,11.333333333333334,10.97229219143577,21.514105476379946,3.7304411488099545,14.663985145530397,2.724413224336251,15.263686283589825,18.7858970174135,163.32417825178928,159.1961303696879,96.98457725829542
2022-04-19,3356940.28,553452.1,2386041.9,234464.0,431415.58,2255039.74,161094,36.416666666666664,10.22907488986784,20.838394229456092,3.4355848138354004,14.81148832358747,2.6780363017865345,13.91724344823953,19.13117415837647,184.3607624154464,185.5280433030059,97.8123651535979
2022-04-20,3485203.82,563350.36,2603414.8666666667,240270.0,448970.9,2351632.42,164780,38.85,9.9,21.15064825828377,3.418803010074038,15.799337702795647,2.7246686491079015,12.98334047054045,19.09188256555844,191.40490441743162,189.77311988943913,97.93989538555712
2022-04-21,3654435.58,597503.72,2664867.433333333,256090.0,471736.12,2457390.38,173700,38.416666666666664,10.162972365979883,21.038777086931493,3.4398602187679908,15.341781423910957,2.715809556706966,13.45291054690738,19.196629230720763,200.69899179944127,200.04606702752503,99.51198560530803
2022-04-22,3661687.66,606762.5,2593110.3666666667,262956.0,469230.54,2465898.16,174644,37.46666666666667,10.516579140205177,20.966581502943132,3.4742819678889627,14.8479785544689,2.6867830558164036,14.039414005659175,19.028788277290413,201.0972708530972,201.13324887711622,102.36053801807368
2022-04-23,3528780.38,595464.52,2559777.7666666666,258446.0,452473.48,2432522.24,169864,12.05,11.133182844243793,20.77415096783309,3.505536900108322,15.069571932055448,2.663739697640465,13.957411328923566,18.601000745629356,193.7980979671967,195.62823908787286,109.03106288536915
2022-04-24,3155594.92,583369.24,2088702.2999999998,213176.0,403793.52,2187553.72,140148,11.416666666666666,12.543270216154003,22.516160915603503,4.162522761651968,14.903546964637382,2.881193595342067,16.75784739644324,18.458679039891187,173.30301905922187,161.405044339514,107.18945851691247
2022-04-25,3142613.3,548892.36,2145559.3,206946.0,404126.42,2126853.64,143776,11.45,11.058823529411764,21.857704345648784,3.817691130647674,14.922930809036277,2.8108058368573334,15.349630094120448,19.00113916630389,172.5900777612052,165.58332373603594,102.48682044395005
2022-04-26,3428958.3,565553.0,2508529.7,230372.0,444727.48,2310126.84,162308,38.93333333333333,9.91616766467066,21.12624331517855,3.48444315745373,15.45536695665032,2.7400219336077085,13.527119092909283,19.251214794768586,188.31594063352622,186.9261775883911,99.91077986530647
2022-04-27,3633982.56,582931.36,2754641.4,244462.0,476111.92,2448420.14,170452,41.71666666666667,9.706127090034496,21.319682725928708,3.419915049398071,16.160804214676272,2.7932316429258677,12.69707251187033,19.44567895933089,199.57572655002244,196.3054243924911,102.1208199408375
2022-04-28,3767132.04,608275.24,2903136.1,246868.0,490003.22,2549622.08,172354,45.469999999999956,9.705329153605016,21.856945820810658,3.529220325608921,16.844030889912624,2.843004630005686,12.571410069269573,19.218660829921898,206.8882008869267,198.49591155130716,102.58076278301085
2022-04-29,3669495.72,599621.48,2800201.8,248338.0,473761.88,2480473.02,170618,12.433333333333334,9.977827050997783,21.507084363900645,3.514409265142013,16.412112438312487,2.7767403204820127,12.848105732951103,19.099658661072638,201.52608393123322,196.49660255672003,102.5788081974798
2022-04-30,3534571.62,592087.3200000001,2609929.4000000004,261198.0,449444.08,2430458.26,171640,12.166666666666666,10.857142857142858,20.592936494989512,3.449588207876952,15.20583430435796,2.6185276159403403,13.611570949007278,18.492153821230406,194.11614873148696,197.67361510998504,109.2099986605177
2022-05-01,3061922.8600000003,567382.2999999999,2066259.9,197886.0,391926.16,2129573.9,132402,11.566666666666666,12.64390243902439,23.125956254437245,4.2853000709959055,15.605956858657724,2.960122656757451,16.475632131272544,18.40397086008614,168.15861643117591,152.48416445928828,104.0075997409566
2022-05-02,2670528.54,472206.72000000003,1808793.4666666666,170994.0,338491.75999999995,1813027.48,120788,11.416666666666666,11.241756472025017,22.10922061794218,3.909384375931384,14.974943427051251,2.8023624863397023,15.663702751100901,18.669974048049177,146.6635199380458,139.1086030173903,87.09120494380397
2022-05-03,3397892.58,559385.0,2479733.5333333337,225466.0,440671.10000000003,2289602.82,158946,39.11666666666667,10.027397260273974,21.377653920199315,3.5193399016018017,15.601106874871553,2.772457941690889,13.534962345282098,19.246617629515324,186.60983348044198,183.05424392491074,99.00560691167877
2022-05-04,3552586.36,575856.88,2589116.8666666667,237444.0,464800.8,2383505.06,168098,12.316666666666666,10.041896361631752,21.134019203083916,3.425721186450761,15.40242517261756,2.7650584777927163,13.344864129089267,19.500726379829878,195.10550538489636,193.59437982264194,99.83345434487592
2022-05-05,3789194.92,607159.34,2903065.933333333,251732.0,492555.26,2560492.96,175424,42.483333333333334,9.683544303797468,21.600208181320685,3.46109620120394,16.548852684543352,2.8077985908427583,12.54865071499467,19.23673556985683,208.09987849767063,202.03155591385467,103.18154529754942
2022-05-06,3566897.52,574065.24,2797732.8000000003,240876.0,461514.94,2412968.8,165688,46.06666666666667,9.408207343412528,21.52779634010912,3.4647363719762443,16.885548742214283,2.7854457776061032,12.311366689485142,19.126436280485684,195.89146407006234,190.81884141425775,99.71072988855984
2022-05-07,3094692.92,514341.06,2206668.6666666665,235822.0,396272.24,2107664.8,155260,11.366666666666667,10.535205587251621,19.93232590493366,3.312772510627335,14.21273133238868,2.5523137962128044,13.985091675143499,18.80148304417287,169.95832471970104,178.8091673384775,95.61877533773486
2022-05-08,3039080.8,556274.2400000001,2022938.9333333333,210228.0,387092.02,2096125.76,138054,11.183333333333334,12.34782608695652,22.013710577020586,4.029396033436193,14.653243899730057,2.803917452591015,16.49899255485847,18.46702270382861,166.90414681137693,158.99343544857769,103.23169912478663
2022-05-09,3169554.2600000002,545281.08,2275082.7,205846.0,408252.2,2144100.84,143272,11.8,10.655216660275507,22.12263568596795,3.80591518231057,15.879464933832153,2.849490479647105,14.380516717040656,19.040718252785165,174.06965604128234,165.00287918922032,103.36541830710671
2022-05-10,3460487.98,557078.34,2596048.2,230044.0,450026.68,2331767.4,161676,12.683333333333334,9.791075645557115,21.403844602785817,3.4456464781414677,16.057103095079047,2.7835094881120264,12.875223349088818,19.2998100925504,190.0475281384178,186.19831855349534,100.82947138678213
2022-05-11,3639578.18,581816.24,2763001.7,242352.0,474415.8,2454463.38,170520,12.866666666666667,9.707865168539325,21.34399589490969,3.4120117288294627,16.203387872390337,2.782171006333568,12.634438263284455,19.32869741980017,199.88303400363824,196.38373833928367,102.27806596308517
2022-05-12,3872027.32,629263.18,2939348.2666666666,254818.0,506678.74,2611980.34,177674,12.833333333333334,9.875598086124402,21.79287526593649,3.5416728390197783,16.54349126302479,2.8517326114119115,12.8449531578701,19.39826009563303,212.64897474096193,204.62282621213865,105.43711019013213
2022-05-13,3783131.2600000002,621410.56,2893294.7333333334,247550.0,489593.92,2567518.36,170478,12.816666666666666,9.884745762711866,22.191316533511657,3.6451070519363205,16.971660468408437,2.8718891587184268,12.886566021237932,19.068760232740846,207.76686662156183,196.33536796038237,105.7554294968438
2022-05-14,3555691.5,590818.2,2688514.3666666667,252368.0,454260.77999999997,2452784.56,168082,40.46666666666667,10.400745573159366,21.15450494401542,3.515059316286098,15.995254498796223,2.7026140812222605,13.185383139295356,18.520207090670855,195.27603745578764,193.57595301163192,109.86255357083814
2022-05-15,3271001.44,598074.94,2246414.2333333334,213264.0,421816.38,2273045.94,141212,42.11666666666667,12.149170144914738,23.163763986063508,4.2352982749341415,15.908097281628569,2.987114267909243,15.974122611729056,18.557318731534306,179.6410627061924,162.63042727168028,111.10959487843293
2022-05-16,3370662.34,578565.9,2423150.1,215340.0,437565.72,2287019.48,150500,43.55916666666671,10.334580017797496,22.396427508305646,3.8442916943521594,16.10066511627907,2.9074134219269103,14.325961070261393,19.13257511912404,185.1143681493889,173.32719106299666,109.92394960486055
2022-05-17,3799792.9,608076.8,3040569.6,234452.0,494303.56,2609035.8,164344,14.416666666666666,9.325070984575245,23.12097125541547,3.7000243391909655,18.501251034415617,3.007737185415957,11.99926750566736,18.94583278619634,208.68191198945013,189.2709892894161,110.71591974905455
2022-05-18,3847863.64,617050.3,3123072.3666666667,240040.0,503698.3,2635485.1,167936,14.133333333333333,9.361702127659576,22.912678877667684,3.6743181926448174,18.59680096385925,2.9993467749618903,11.854678231332691,19.112166485023952,211.3219226947567,193.40780836116548,108.13122612711041
2022-05-19,3924350.98,625847.78,3208131.966666667,244976.0,513388.64,2684923.9,170510,14.266666666666667,9.335075114304377,23.015371415166264,3.670446190839247,18.814919750552267,3.0109004750454518,11.704900917469532,19.121161683576954,215.52255277493475,196.3722215824024,106.8619078604572
2022-05-20,3756212.94,614592.18,2964682.3,240016.0,488206.76,2566438.64,164566,13.3,9.615384615384615,22.824963479698116,3.7346242844816064,18.015156836770657,2.966631989596879,12.438274010001006,19.022732606613186,206.28853171411362,189.5266612921801,105.0029421266505
2022-05-21,3627515.32,618265.1,2748252.2666666666,250200.0,459839.16,2520883.6,164672,12.9,10.844505578480817,22.028731781966574,3.754524752234745,16.689250550589453,2.792455062184221,13.497998873659926,18.241189716177296,199.22055034857874,189.6487389151215,112.08174167318397
2022-05-22,3188650.82,583274.36,2245528.8333333335,203788.0,406776.92,2233244.06,134578,45.96666666666667,11.952308162641392,23.69370045624099,4.334098886890874,16.68570519203238,3.022610827921354,15.58495312128776,18.214620035751935,175.11842547638003,154.99021075665092,108.3123035308058
2022-05-23,3370966.02,582562.16,2446336.933333333,211916.0,432279.9,2300360.36,146958,45.634999999999856,10.658610271903324,22.938295431347733,3.964140502728671,16.646503989802074,2.941520026129915,14.288191100631712,18.79183398900162,185.13104603807935,169.24795577565357,109.9338532088555
2022-05-24,3562773.8200000003,574070.6,2767306.066666667,230724.0,462307.42,2421358.18,161950,43.85,9.62097230275827,21.99922087063909,3.5447397344859524,17.087410105999794,2.854630564989194,12.446847284040933,19.092896863362856,195.66499341149807,186.51387769204192,103.809810355494
2022-05-25,3649788.9,584991.78,2890312.566666667,235202.0,474123.16,2486198.02,163438,46.78333333333333,9.42687747035573,22.331336041801784,3.57928865991997,17.684458734606803,2.9009358900622866,12.143844650158194,19.07020905760354,200.44379945282594,188.22757111597375,102.56500380094487
2022-05-26,3627726.36,594731.18,2836387.8666666667,233410.0,469712.94,2469012.2,161940,48.43333333333333,9.825949955401155,22.4016695072249,3.6725403235766336,17.51505413527644,2.900536865505743,12.580744410649244,19.024326408755694,199.23214051463918,186.50236093516065,98.7846810850929
2022-05-27,3225382.56,544980.76,2389868.033333333,215166.0,406824.76,2200769.64,145930,12.35,10.367088607594937,22.102258343041186,3.734535462207908,16.376811028118503,2.7878075789762216,13.682280838909922,18.485567621698014,177.13570640079553,168.0640331682598,90.16386016815858
2022-05-28,2827818.06,498980.98,1929993.7,207974.0,346139.44,1957468.62,133474,35.18666666666662,11.651908396946565,21.18628392046391,3.7384133239432398,14.459697768853859,2.5933098580997047,15.512412708911953,17.683013482995193,155.30174802924066,153.7187607969596,87.37296616012205
2022-05-29,2749975.84,515109.98,1822131.0666666667,194328.0,332819.8,1925494.32,123296,11.783333333333333,12.76684522808619,22.303852841941342,4.177832046457306,14.778509170343455,2.6993560212821177,16.96178686889922,17.28490167657311,151.02670890721285,141.99700564321088,93.4113625788799
2022-05-30,2628987.08,513891.28,1605229.4666666666,171368.0,330119.76,1825234.04,111696,10.95,13.620047095761382,23.53698503079788,4.600802893568257,14.371414076302344,2.9555199828104857,19.208142785982584,18.0864345484155,144.38209262666962,128.63756766094667,85.73645596721194
2022-05-31,3332984.52,557809.0800000001,2502277.1666666665,221016.0,417367.88,2273763.66,152588,12.15,10.120754716981132,21.843031693186884,3.6556549663145206,16.398911884726626,2.7352601777335046,13.37523486440318,18.355816276877253,183.0451291871301,175.73188989980423,97.11435763805997
2022-06-01,3513033.38,547474.92,2827728.533333333,234076.0,446776.16,2392642.56,163874,13.433333333333334,8.901947666576747,21.437405445647265,3.340828441363487,17.255504432267067,2.7263395047414476,11.616566022084912,18.672917027773675,192.93328397480835,188.72970171599675,98.72195128122237
2022-06-02,3659610.18,587621.84,2858300.5,239848.0,470119.18,2493851.74,166862,13.416666666666666,9.288,21.931956826599226,3.5216037204396446,17.129726960002877,2.817413071879757,12.335060781747755,18.851127854136188,200.98317713537907,192.17090867211792,99.6528923772132
2022-06-03,3614959.72,588377.66,2740674.3333333335,239162.0,450293.77999999997,2474251.88,164070,45.36666666666667,9.859154929577464,22.033032973730727,3.5861379898823675,16.704298978078462,2.744522338026452,12.881012227769247,18.199189162584368,198.53100576466872,188.95543015086952,101.05428321892013
2022-06-04,3415354.52,574022.16,2490712.7333333334,251722.0,427082.62,2357539.08,164786,12.083333333333334,10.886495443247721,20.725999296056703,3.4834400980665836,15.114832166162984,2.5917409245931085,13.827901202362666,18.115611470584827,187.5688307526999,189.78002994356788,105.52646901929039
2022-06-05,3209896.84,583380.56,2197239.433333333,209282.0,406546.34,2239035.58,138464,41.95749999999995,12.100699497676166,23.182176161312686,4.213229142593021,15.86866935328557,2.936115813496649,15.930368383612514,18.15720766706173,176.28524171938267,159.46562248070944,109.03398975390301
